"
              Leonardo da Vinci
            ","
                Walter Isaacson "
"
              Group: How One Therapist and...
            ","
                  Christie Tate "
"
              The Boys
            ","
                  Ron Howard "
"
              BFF: a Memoir of Friendship...
            ","
                Christie Tate "
"
              Monsters
            ","
                Claire Dederer "
"
              The Moment of Lift
            ","
                  Melinda Gates "
"
              Little Weirds
            ","
                  Jenny Slate "
"
              The Girl with the Lower Back...
            ","
                  Amy Schumer "
"
              Reasons to Stay Alive
            ","
                  Matt Haig "
"
              The Exceptions: Nancy Hopkins...
            ","
                Kate Zernike "
"
              The White Darkness
            ","
                  David Grann "
"
              Run Towards the Danger
            ","
                Sarah Polley "
"
              Speak: Find Your Voice, Trust...
            ","
                  Tunde Oyeneyin "
"
              Lady in Waiting
            ","
                  Anne Glenconner "
"
              Hijab Butch Blues
            ","
                  Lamya H "
"
              The Ride of a Lifetime
            ","
                Robert Iger "
"
              Yearbook
            ","
                Seth Rogen "
"
              Facing the Mountain
            ","
                Daniel James Brown "
"
              I am Rosa Parks
            ","
                  Brad Meltzer "
"
              Lives of the Wives
            ","
                Carmela Ciuraru "
"
              Uncultured
            ","
                  Daniella Mestyanek Young "
"
              The Divider
            ","
                  Peter Baker "
"
              The River of Doubt
            ","
                Candice Millard "
"
              Wise Gals
            ","
                  Nathalia Holt "
"
              I'm Still Here
            ","
                  Austin Channing Brown "
"
              Whiskey in a Teacup
            ","
                  Reese Witherspoon "
"
              Drinking Games
            ","
                Sarah Levy "
